0.032256,0,20/11/2020,AAS-d43ca5d5-af16-46c1-a4a3-3ec10f3cabff,Azure App Service,Solutions,EastUS,Solutions,Test,TechOps,1 Hour,US East,Azure App Service
0.032256,0,23/11/2020,AAS-d43ca5d5-af16-46c1-a4a3-3ec10f3cabff,Azure App Service,Solutions,EastUS,Solutions,Production,TechOps,1 Hour,US East,Azure App Service
0.032256,0,24/11/2020,AAS-d43ca5d5-af16-46c1-a4a3-3ec10f3cabff,Azure App Service,Solutions,EastUS,Solutions,Development,TechOps,1 Hour,US East,Azure App Service
0.032256,0,29/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,30/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,13/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,14/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,15/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,16/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,05/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,06/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,09/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,07/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,08/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,01/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,10/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,17/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,02/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,25/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,11/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,12/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,26/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,27/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,18/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,19/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,03/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,04/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,21/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,22/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,28/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,20/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,23/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,24/11/2020,AAS-6cfcbc87-0cd6-4e7e-951a-529a2a93ab4e,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,29/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,30/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,13/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,14/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,15/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,16/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,05/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,06/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,07/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,08/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,09/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,10/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,01/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,02/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,25/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,11/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,26/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,27/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,17/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,18/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,03/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,04/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,12/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,21/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,28/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,19/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,20/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,22/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,23/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,24/11/2020,AAS-443505f4-fc51-4f8b-8440-b0aa26404855,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,29/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,30/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,13/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,14/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,15/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,16/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,05/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,06/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,07/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,08/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,09/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,25/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,10/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,01/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,17/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,02/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,11/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,21/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,12/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,26/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,27/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,18/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,03/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,04/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,28/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,19/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,20/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,22/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,23/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,24/11/2020,AAS-99452059-0665-445e-909d-9e8e1e6a1fde,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,29/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,30/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,13/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,14/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,15/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,16/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,05/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,06/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,07/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,08/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,09/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,10/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,17/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,01/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,02/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,25/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,11/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,26/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,27/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,28/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,18/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,03/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,04/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,12/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,21/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,22/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Development,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,19/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Production,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,20/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,23/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,24/11/2020,AAS-2b17fa82-460f-4aa2-a0ad-700d67e0e36d,Azure App Service,Locks-integrated,EastUS,Locks-integrated,Test,SolutionOps,1 Hour,US East,Azure App Service
0.032256,0,29/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,1 Hour,US East,Azure App Service
0.032256,0,30/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,13/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Test,Digital,1 Hour,US East,Azure App Service
0.032256,0,14/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,15/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,1 Hour,US East,Azure App Service
0.032256,0,16/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,1 Hour,US East,Azure App Service
0.032256,0,05/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,06/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,07/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,08/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,09/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,10/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,01/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,02/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,1 Hour,US East,Azure App Service
0.032256,0,25/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Development,Digital,1 Hour,US East,Azure App Service
0.032256,0,11/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,1 Hour,US East,Azure App Service
0.032256,0,21/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Test,Digital,1 Hour,US East,Azure App Service
0.032256,0,12/11/2020,AAS-fbb698f2-d932-436d-b1f3-100ab96bd49c,Azure App Service,Regional-Table,EastUS,Regional-Table,Production,Digital,1 Hour,US East,Azure App Service
